state,puma12,puma22,stab,PUMA12name,PUMA22name,pop20,afact,AFACT2
State code,PUMA (2012),PUMA (2022),State abbr.,PUMA12 name,PUMA22 name,Total population (2020 Census),puma12-to-puma22 allocation factor,puma22-to-puma12 allocation factor
4,500,2503,AZ,Yavapai County,Yavapai Rural,100640,0.425,0.9993
4,600,601,AZ,Mohave & La Paz Counties--Lake Havasu City,Mohave County North--City of Kingman & Bullhead City,111199,0.4838,1
4,600,602,AZ,Mohave & La Paz Counties--Lake Havasu City,Mohave County South--Lake Havasu City,102068,0.4441,1
4,600,701,AZ,Mohave & La Paz Counties--Lake Havasu City,"La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities",16557,0.072,0.1548
4,700,701,AZ,Yuma County--Yuma City,"La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities",90397,0.4434,0.8452
4,700,1101,AZ,Yuma County--Yuma City,Yuma County--Yuma City,113484,0.5566,1
4,800,400,AZ,"Gila, Graham, Greenlee & Pinal (East) Counties","Gila, Graham, Greenlee Counties",101381,0.918,1
4,800,805,AZ,"Gila, Graham, Greenlee & Pinal (East) Counties","Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",9048,0.0819,0.0742
4,800,900,AZ,"Gila, Graham, Greenlee & Pinal (East) Counties",Cochise & Santa Cruz Counties--Sierra Vista City,9,0.0001,0.0001
4,803,111,AZ,Pinal County (North)--Apache Junction City,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town,10,0.0001,0.0001
4,803,803,AZ,Pinal County (North)--Apache Junction City,Pinal County (North)--Apache Junction City,147552,0.9999,0.9998
4,803,805,AZ,Pinal County (North)--Apache Junction City,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",2,0,0
4,805,803,AZ,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",Pinal County (North)--Apache Junction City,10,0.0001,0.0001
4,805,805,AZ,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities","Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",112949,0.9078,0.9257
4,805,1902,AZ,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",Tucson City (West) & Marana Town,4,0,0
4,805,1903,AZ,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",Pima County (North Central)--Oro Valley Town,11456,0.0921,0.0976
4,807,807,AZ,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities","Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",144175,1,0.9999
4,807,1902,AZ,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",Tucson City (West) & Marana Town,2,0,0
4,900,900,AZ,Cochise & Santa Cruz Counties--Sierra Vista City,Cochise & Santa Cruz Counties--Sierra Vista City,173107,1,0.9996
5,100,101,AR,Benton County,Benton County (Outer),169663,0.5996,0.992
5,100,102,AR,Benton County,Benton County (Central)--Bentonville & Rogers Cities,113296,0.4004,1
5,100,201,AR,Benton County,Washington County (Outer)--Springdale City,13,0,0.0001
5,200,101,AR,Washington County,Benton County (Outer),1321,0.0053,0.0077
5,200,201,AR,Washington County,Washington County (Outer)--Springdale City,139995,0.5661,0.9997
5,200,202,AR,Washington County,Washington County (Central)--Fayetteville City,105850,0.428,1
5,200,300,AR,Washington County,"Baxter, Boone & Carroll Counties",61,0.0002,0.0004
5,200,1100,AR,Washington County,"Sebastian, Crawford & Franklin Counties",74,0.0003,0.0004
5,300,101,AR,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",Benton County (Outer),40,0.0003,0.0002
5,300,201,AR,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",Washington County (Outer)--Springdale City,26,0.0002,0.0002
5,300,300,AR,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties","Baxter, Boone & Carroll Counties",155079,0.9972,0.998
5,300,400,AR,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties","Independence, Cleburne & Van Buren Counties",93,0.0006,0.0008
5,300,2800,AR,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",502800,278,0.0018,1
5,400,300,AR,"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties","Baxter, Boone & Carroll Counties",228,0.0017,0.0015
5,400,400,AR,"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties","Independence, Cleburne & Van Buren Counties",116147,0.8686,0.9973
5,400,500,AR,"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",Northeast Arkansas,17318,0.1295,0.1541
5,400,900,AR,"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",Faulkner & Lonoke Counties,30,0.0002,0.0002
5,500,500,AR,"Craighead (West), Greene, Randolph, Lawrence & Clay Counties",Northeast Arkansas,95028,0.4835,0.8459
5,500,700,AR,"Craighead (West), Greene, Randolph, Lawrence & Clay Counties",Craighead & Poinsett Counties,101510,0.5165,0.7564
5,500,800,AR,"Craighead (West), Greene, Randolph, Lawrence & Clay Counties","White, Lonoke & Woodruff Counties",1,0,0
5,600,600,AR,"Crittenden, Mississippi & Craighead (East) Counties",East Arkansas,88845,0.9014,0.5771
5,600,700,AR,"Crittenden, Mississippi & Craighead (East) Counties",Craighead & Poinsett Counties,9721,0.0986,0.0724
5,700,600,AR,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",East Arkansas,65094,0.6863,0.4229
5,700,700,AR,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",Craighead & Poinsett Counties,22965,0.2421,0.1711
5,700,800,AR,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties","White, Lonoke & Woodruff Counties",6776,0.0714,0.059
5,700,1600,AR,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",Southeast Arkansas,10,0.0001,0.0001
5,800,400,AR,"White, Jackson, Prairie & Woodruff Counties","Independence, Cleburne & Van Buren Counties",216,0.002,0.0019
5,800,800,AR,"White, Jackson, Prairie & Woodruff Counties","White, Lonoke & Woodruff Counties",108002,0.9957,0.9397
5,800,900,AR,"White, Jackson, Prairie & Woodruff Counties",Faulkner & Lonoke Counties,248,0.0023,0.0013
5,900,900,AR,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",Faulkner & Lonoke Counties,488,0.0023,0.0025
5,900,1400,AR,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities","Saline, Grant & Perry Counties",476,0.0023,0.0031
5,900,1501,AR,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",199918,0.9483,0.9978
5,900,1502,AR,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",Pulaski County (Central)--Little Rock City,9946,0.0472,0.05
5,1000,1400,AR,Pulaski County (Central)--Little Rock City,"Saline, Grant & Perry Counties",335,0.0018,0.0022
5,1000,1501,AR,Pulaski County (Central)--Little Rock City,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",50,0.0003,0.0002
5,1000,1502,AR,Pulaski County (Central)--Little Rock City,Pulaski County (Central)--Little Rock City,188818,0.998,0.95
5,1100,800,AR,Faulkner & Lonoke Counties,"White, Lonoke & Woodruff Counties",148,0.0008,0.0013
5,1100,900,AR,Faulkner & Lonoke Counties,Faulkner & Lonoke Counties,196747,0.9985,0.9961
5,1100,1501,AR,Faulkner & Lonoke Counties,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",133,0.0007,0.0007
5,1100,1600,AR,Faulkner & Lonoke Counties,Southeast Arkansas,5,0,0
5,1200,1300,AR,Saline County,West Central Arkansas,485,0.004,0.0028
5,1200,1400,AR,Saline County,"Saline, Grant & Perry Counties",121545,0.9939,0.803
5,1200,1501,AR,Saline County,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",260,0.0021,0.0013
5,1300,300,AR,"Pope, Johnson, Yell, Conway & Perry Counties","Baxter, Boone & Carroll Counties",14,0.0001,0.0001
5,1300,1000,AR,"Pope, Johnson, Yell, Conway & Perry Counties","Pope, Johnson & Conway Counties",130083,0.9283,0.9991
5,1300,1100,AR,"Pope, Johnson, Yell, Conway & Perry Counties","Sebastian, Crawford & Franklin Counties",31,0.0002,0.0002
5,1300,1400,AR,"Pope, Johnson, Yell, Conway & Perry Counties","Saline, Grant & Perry Counties",9996,0.0713,0.066
5,1400,1100,AR,Sebastian & Crawford Counties,"Sebastian, Crawford & Franklin Counties",187731,0.9992,0.916
5,1400,1200,AR,Sebastian & Crawford Counties,West Arkansas,144,0.0008,0.0011
5,1500,1000,AR,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties","Pope, Johnson & Conway Counties",120,0.0013,0.0009
5,1500,1100,AR,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties","Sebastian, Crawford & Franklin Counties",17121,0.1786,0.0835
5,1500,1200,AR,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",West Arkansas,78536,0.8191,0.5886
5,1500,1300,AR,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",West Central Arkansas,89,0.0009,0.0005
5,1500,1700,AR,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",Southwest Arkansas,12,0.0001,0.0001
5,1600,1200,AR,"Garland, Hot Spring, Clark & Montgomery Counties",West Arkansas,38,0.0002,0.0003
5,1600,1300,AR,"Garland, Hot Spring, Clark & Montgomery Counties",West Central Arkansas,162676,0.9941,0.9386
5,1600,1400,AR,"Garland, Hot Spring, Clark & Montgomery Counties","Saline, Grant & Perry Counties",926,0.0057,0.0061
5,1600,1700,AR,"Garland, Hot Spring, Clark & Montgomery Counties",Southwest Arkansas,6,0,0
5,1700,800,AR,"Jefferson, Grant & Arkansas (Northwest) Counties","White, Lonoke & Woodruff Counties",8,0.0001,0.0001
5,1700,1400,AR,"Jefferson, Grant & Arkansas (Northwest) Counties","Saline, Grant & Perry Counties",18058,0.1889,0.1193
5,1700,1600,AR,"Jefferson, Grant & Arkansas (Northwest) Counties",Southeast Arkansas,77509,0.8108,0.4469
5,1700,1700,AR,"Jefferson, Grant & Arkansas (Northwest) Counties",Southwest Arkansas,15,0.0002,0.0001
5,1800,1600,AR,Southeast Arkansas,Southeast Arkansas,95902,0.9998,0.5529
5,1800,1700,AR,Southeast Arkansas,Southwest Arkansas,15,0.0002,0.0001
5,1900,1300,AR,South Central Arkansas,West Central Arkansas,49,0.0005,0.0003
5,1900,1400,AR,South Central Arkansas,"Saline, Grant & Perry Counties",34,0.0004,0.0002
5,1900,1600,AR,South Central Arkansas,Southeast Arkansas,26,0.0003,0.0001
5,1900,1700,AR,South Central Arkansas,Southwest Arkansas,95653,0.9989,0.7335
5,2000,1200,AR,Southwest Arkansas,West Arkansas,54720,0.5502,0.4101
5,2000,1300,AR,Southwest Arkansas,West Central Arkansas,10022,0.1008,0.0578
5,2000,1700,AR,Southwest Arkansas,Southwest Arkansas,34708,0.349,0.2661
6,101,101,CA,Alameda County (North)--Berkeley & Albany Cities,Alameda County (North)--Berkeley & Albany Cities,141993,0.977,0.9821
6,101,111,CA,Alameda County (North)--Berkeley & Albany Cities,Alameda County (Northwest)--Oakland City (Downtown/West Oakland/North Oakland),1466,0.0101,0.0138
6,101,112,CA,Alameda County (North)--Berkeley & Albany Cities,Alameda County (Northwest)--Oakland City (Oakland Hills),576,0.004,0.0054
6,101,1301,CA,Alameda County (North)--Berkeley & Albany Cities,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,708,0.0049,0.0055
6,101,1310,CA,Alameda County (North)--Berkeley & Albany Cities,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",600,0.0041,0.0043
6,102,101,CA,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,Alameda County (North)--Berkeley & Albany Cities,972,0.0053,0.0067
6,102,111,CA,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,Alameda County (Northwest)--Oakland City (Downtown/West Oakland/North Oakland),102850,0.5581,0.9663
6,102,112,CA,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,Alameda County (Northwest)--Oakland City (Oakland Hills),401,0.0022,0.0038
6,102,114,CA,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,"Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",13033,0.0707,0.0669
6,102,123,CA,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale),67042,0.3638,0.6607
6,103,101,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,Alameda County (North)--Berkeley & Albany Cities,1620,0.0121,0.0112
6,103,111,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,Alameda County (Northwest)--Oakland City (Downtown/West Oakland/North Oakland),2096,0.0157,0.0197
6,103,112,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,Alameda County (Northwest)--Oakland City (Oakland Hills),103635,0.7752,0.9694
6,103,113,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland),14837,0.111,0.1179
6,103,114,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,"Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",11408,0.0853,0.0585
6,103,115,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,Alameda County (Northwest)--Castro Valley & Ashland,70,0.0005,0.0006
6,103,1312,CA,Alameda County (Northeast)--Oakland (East) & Piedmont Cities,"Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",18,0.0001,0.0002
6,104,113,CA,Alameda County (North Central)--Oakland City (South Central),Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland),105397,0.7408,0.8375
6,104,114,CA,Alameda County (North Central)--Oakland City (South Central),"Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",2445,0.0172,0.0125
6,104,123,CA,Alameda County (North Central)--Oakland City (South Central),Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale),34426,0.242,0.3393
6,105,111,CA,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",Alameda County (Northwest)--Oakland City (Downtown/West Oakland/North Oakland),21,0.0001,0.0002
6,105,112,CA,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",Alameda County (Northwest)--Oakland City (Oakland Hills),298,0.0017,0.0028
6,105,113,CA,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland),5606,0.0322,0.0445
6,105,114,CA,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities","Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",167922,0.9656,0.8618
6,105,115,CA,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",Alameda County (Northwest)--Castro Valley & Ashland,32,0.0002,0.0003
6,105,122,CA,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",Alameda County (West)--Hayward City (West),22,0.0001,0.0002
6,106,112,CA,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",Alameda County (Northwest)--Oakland City (Oakland Hills),775,0.0053,0.0072
6,106,114,CA,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland","Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",44,0.0003,0.0002
6,106,115,CA,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",Alameda County (Northwest)--Castro Valley & Ashland,107594,0.7299,0.997
6,106,116,CA,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",Alameda County (Central)--Hayward City (East),13243,0.0898,0.1298
6,106,122,CA,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",Alameda County (West)--Hayward City (West),25747,0.1747,0.2567
6,107,116,CA,Alameda County (Central)--Hayward City,Alameda County (Central)--Hayward City (East),88681,0.5392,0.8691
6,107,117,CA,Alameda County (Central)--Hayward City,"Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities",354,0.0022,0.0033
6,107,118,CA,Alameda County (Central)--Hayward City,Alameda County (South)--Fremont (Northeast) & Union City (East) Cities,886,0.0054,0.007
6,107,122,CA,Alameda County (Central)--Hayward City,Alameda County (West)--Hayward City (West),74541,0.4532,0.7431
6,108,116,CA,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",Alameda County (Central)--Hayward City (East),111,0.0008,0.0011
6,108,117,CA,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities","Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities",105329,0.7401,0.9963
6,108,118,CA,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",Alameda County (South)--Fremont (Northeast) & Union City (East) Cities,35253,0.2477,0.2803
6,108,121,CA,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",Alameda County (South)--Fremont City (Southeast),1632,0.0115,0.0141
6,109,118,CA,Alameda County (South Central)--Fremont City (East),Alameda County (South)--Fremont (Northeast) & Union City (East) Cities,89201,0.4414,0.7093
6,109,119,CA,Alameda County (South Central)--Fremont City (East),Alameda County (Central)--Pleasanton & Dublin (West) Cities,109,0.0005,0.0009
6,109,121,CA,Alameda County (South Central)--Fremont City (East),Alameda County (South)--Fremont City (Southeast),112763,0.558,0.9747
6,110,118,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",Alameda County (South)--Fremont (Northeast) & Union City (East) Cities,425,0.0017,0.0034
6,110,119,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",Alameda County (Central)--Pleasanton & Dublin (West) Cities,126069,0.5115,0.9991
6,110,120,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",Alameda County (East)--Livermore & Dublin (East) Cities,118646,0.4814,0.9999
6,110,121,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",Alameda County (South)--Fremont City (Southeast),953,0.0039,0.0082
6,110,1305,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",Contra Costa County (South)--San Ramon City & Danville Town,341,0.0014,0.0024
6,110,1309,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",Contra Costa County (East)--Brentwood & Oakley Cities,29,0.0001,0.0002
6,110,7707,CA,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",San Joaquin County (West)--Tracy City,19,0.0001,0.0002
6,300,300,CA,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties","Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",191932,0.9999,1
6,300,2905,CA,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",11,0.0001,0.0001
6,701,700,CA,Butte County (Northwest)--Chico City,Butte County--Chico City,124617,1,0.5888
6,702,700,CA,Butte County (Southeast)--Oroville City & Paradise Town,Butte County--Chico City,87015,1,0.4112
6,1100,1100,CA,"Colusa, Glenn, Tehama & Trinity Counties","Colusa, Glenn, Tehama & Trinity Counties",132697,1,1
6,1301,1301,CA,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,126255,0.9966,0.9755
6,1301,1310,CA,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",436,0.0034,0.0031
6,1302,1301,CA,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,2457,0.0191,0.019
6,1302,1310,CA,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",124880,0.9712,0.8859
6,1302,1311,CA,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",1252,0.0097,0.0102
6,1303,1310,CA,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",15046,0.1104,0.1067
